Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_binary,OverTime_binary,Attrition
32.0,1018.0,3.0,2.0,3.0,39.0,3.0,3.0,4.0,11159.0,19373.0,3.0,15.0,3.0,4.0,0.0,10.0,6.0,3.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
33.0,589.0,28.0,4.0,2.0,79.0,3.0,2.0,3.0,5207.0,22949.0,1.0,12.0,3.0,2.0,1.0,15.0,3.0,3.0,15.0,14.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
33.0,970.0,7.0,3.0,4.0,30.0,3.0,2.0,2.0,4302.0,13401.0,0.0,17.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
51.0,432.0,9.0,4.0,4.0,96.0,3.0,1.0,4.0,2075.0,18725.0,3.0,23.0,4.0,2.0,2.0,10.0,4.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
56.0,906.0,6.0,3.0,3.0,86.0,4.0,4.0,1.0,13212.0,18256.0,9.0,11.0,3.0,4.0,3.0,36.0,0.0,2.0,7.0,7.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,163.0,2.0,5.0,2.0,37.0,3.0,2.0,4.0,4051.0,19658.0,2.0,14.0,3.0,1.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
49.0,527.0,8.0,2.0,1.0,51.0,3.0,3.0,2.0,7403.0,22477.0,4.0,11.0,3.0,3.0,1.0,29.0,3.0,2.0,26.0,9.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,967.0,8.0,3.0,2.0,43.0,3.0,3.0,4.0,8998.0,15589.0,1.0,14.0,3.0,4.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
36.0,1278.0,8.0,3.0,1.0,77.0,2.0,1.0,1.0,2342.0,8635.0,0.0,21.0,4.0,3.0,0.0,6.0,3.0,3.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
26.0,390.0,17.0,4.0,4.0,62.0,1.0,1.0,3.0,2305.0,6217.0,1.0,15.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
44.0,1193.0,2.0,1.0,2.0,86.0,3.0,3.0,3.0,10209.0,19719.0,5.0,18.0,3.0,2.0,0.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0
28.0,895.0,15.0,2.0,1.0,50.0,3.0,1.0,3.0,2207.0,22482.0,1.0,16.0,3.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
29.0,408.0,25.0,5.0,3.0,71.0,2.0,1.0,2.0,2546.0,18300.0,5.0,16.0,3.0,2.0,0.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
29.0,469.0,10.0,3.0,3.0,42.0,2.0,2.0,3.0,5869.0,23413.0,9.0,11.0,3.0,3.0,0.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
27.0,1410.0,3.0,1.0,4.0,71.0,4.0,2.0,4.0,4647.0,16673.0,1.0,20.0,4.0,2.0,2.0,6.0,3.0,3.0,6.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
36.0,318.0,9.0,3.0,4.0,79.0,2.0,1.0,3.0,3388.0,21777.0,0.0,17.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
33.0,516.0,8.0,5.0,4.0,69.0,3.0,2.0,3.0,6388.0,22049.0,2.0,17.0,3.0,1.0,0.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
31.0,1154.0,2.0,2.0,1.0,54.0,3.0,1.0,3.0,3067.0,6393.0,0.0,19.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,977.0,1.0,3.0,4.0,56.0,2.0,2.0,4.0,6474.0,9961.0,1.0,13.0,3.0,2.0,1.0,14.0,2.0,2.0,14.0,8.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30.0,1312.0,23.0,3.0,1.0,96.0,1.0,1.0,3.0,2613.0,22310.0,1.0,25.0,4.0,3.0,3.0,10.0,2.0,2.0,10.0,7.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
42.0,188.0,29.0,3.0,2.0,56.0,1.0,2.0,4.0,4272.0,9558.0,4.0,19.0,3.0,1.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
37.0,571.0,10.0,1.0,4.0,82.0,3.0,1.0,1.0,2782.0,19905.0,0.0,13.0,3.0,2.0,2.0,6.0,3.0,2.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
38.0,573.0,6.0,3.0,2.0,79.0,1.0,2.0,4.0,5329.0,15717.0,7.0,12.0,3.0,4.0,3.0,17.0,3.0,3.0,13.0,11.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
44.0,602.0,1.0,5.0,1.0,37.0,3.0,2.0,4.0,5743.0,10503.0,4.0,11.0,3.0,3.0,0.0,14.0,3.0,3.0,10.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
41.0,337.0,8.0,3.0,3.0,54.0,3.0,2.0,2.0,4393.0,26841.0,5.0,21.0,4.0,3.0,1.0,14.0,3.0,3.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,989.0,4.0,1.0,4.0,46.0,3.0,5.0,3.0,19033.0,6499.0,1.0,14.0,3.0,2.0,1.0,21.0,2.0,3.0,20.0,8.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,703.0,2.0,3.0,3.0,90.0,2.0,1.0,4.0,2785.0,11882.0,7.0,14.0,3.0,3.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
39.0,105.0,9.0,3.0,4.0,87.0,3.0,5.0,4.0,19431.0,15302.0,2.0,13.0,3.0,3.0,0.0,21.0,3.0,2.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
35.0,1137.0,21.0,1.0,4.0,51.0,3.0,2.0,4.0,4014.0,19170.0,1.0,25.0,4.0,4.0,1.0,10.0,2.0,1.0,10.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
39.0,117.0,10.0,1.0,3.0,99.0,3.0,4.0,1.0,17068.0,5355.0,1.0,14.0,3.0,4.0,0.0,21.0,3.0,3.0,21.0,9.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
29.0,1082.0,9.0,4.0,4.0,43.0,3.0,1.0,3.0,2974.0,25412.0,9.0,17.0,3.0,3.0,1.0,9.0,2.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.0,500.0,2.0,3.0,3.0,49.0,2.0,1.0,3.0,2044.0,22052.0,1.0,13.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25.0,383.0,9.0,2.0,1.0,68.0,2.0,1.0,1.0,4400.0,15182.0,3.0,12.0,3.0,1.0,0.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,802.0,9.0,1.0,3.0,96.0,3.0,3.0,3.0,8189.0,21196.0,3.0,13.0,3.0,3.0,1.0,12.0,2.0,3.0,9.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
30.0,1116.0,2.0,3.0,3.0,49.0,3.0,1.0,4.0,2564.0,7181.0,0.0,14.0,3.0,3.0,0.0,12.0,2.0,2.0,11.0,7.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37.0,674.0,13.0,3.0,1.0,47.0,3.0,2.0,4.0,4285.0,3031.0,1.0,17.0,3.0,1.0,0.0,10.0,2.0,3.0,10.0,8.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
30.0,1176.0,20.0,3.0,3.0,85.0,3.0,2.0,1.0,9957.0,9096.0,0.0,15.0,3.0,3.0,1.0,7.0,1.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
32.0,267.0,29.0,4.0,3.0,49.0,2.0,1.0,2.0,2837.0,15919.0,1.0,13.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35.0,1214.0,1.0,3.0,2.0,30.0,2.0,1.0,3.0,2859.0,26278.0,1.0,18.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
29.0,408.0,23.0,1.0,4.0,45.0,2.0,3.0,1.0,7336.0,11162.0,1.0,13.0,3.0,1.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
35.0,130.0,25.0,4.0,4.0,96.0,3.0,1.0,2.0,2022.0,16612.0,1.0,19.0,3.0,1.0,1.0,10.0,3.0,2.0,10.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
28.0,773.0,6.0,3.0,3.0,39.0,2.0,1.0,3.0,2703.0,22088.0,1.0,14.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
49.0,1490.0,7.0,4.0,3.0,35.0,3.0,3.0,2.0,10466.0,20948.0,3.0,14.0,3.0,2.0,2.0,29.0,3.0,3.0,8.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
19.0,489.0,2.0,2.0,1.0,52.0,2.0,1.0,4.0,2564.0,18437.0,1.0,12.0,3.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
47.0,543.0,2.0,4.0,3.0,87.0,3.0,2.0,2.0,4978.0,3536.0,7.0,11.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
36.0,917.0,6.0,4.0,3.0,60.0,1.0,1.0,3.0,2741.0,6865.0,1.0,14.0,3.0,3.0,1.0,7.0,4.0,3.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
46.0,717.0,13.0,4.0,3.0,34.0,3.0,2.0,2.0,5562.0,9697.0,6.0,14.0,3.0,4.0,0.0,19.0,3.0,3.0,10.0,7.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
34.0,1157.0,5.0,2.0,2.0,57.0,2.0,2.0,4.0,3986.0,11912.0,1.0,14.0,3.0,3.0,1.0,15.0,3.0,4.0,15.0,10.0,4.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
34.0,285.0,29.0,3.0,2.0,86.0,3.0,2.0,3.0,5429.0,17491.0,4.0,13.0,3.0,1.0,2.0,10.0,1.0,3.0,8.0,7.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
40.0,1124.0,1.0,2.0,2.0,57.0,1.0,2.0,4.0,7457.0,13273.0,2.0,22.0,4.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
55.0,836.0,2.0,4.0,2.0,98.0,2.0,1.0,4.0,2662.0,7975.0,8.0,20.0,4.0,2.0,1.0,19.0,2.0,4.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
48.0,163.0,2.0,5.0,2.0,37.0,3.0,2.0,4.0,4051.0,19658.0,2.0,14.0,3.0,1.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
28.0,654.0,1.0,2.0,1.0,67.0,1.0,1.0,2.0,2216.0,3872.0,7.0,13.0,3.0,4.0,0.0,10.0,4.0,3.0,7.0,7.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
49.0,1261.0,7.0,3.0,2.0,31.0,2.0,3.0,3.0,10965.0,12066.0,8.0,24.0,4.0,3.0,0.0,26.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
43.0,574.0,11.0,3.0,1.0,30.0,3.0,3.0,3.0,7510.0,16873.0,1.0,17.0,3.0,2.0,1.0,10.0,1.0,3.0,10.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
40.0,1171.0,10.0,4.0,4.0,46.0,4.0,1.0,3.0,2213.0,22495.0,3.0,13.0,3.0,3.0,1.0,10.0,3.0,3.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
37.0,1252.0,19.0,2.0,1.0,32.0,3.0,3.0,2.0,7642.0,4814.0,1.0,13.0,3.0,4.0,0.0,10.0,2.0,3.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
22.0,617.0,3.0,1.0,2.0,34.0,3.0,2.0,3.0,4171.0,10022.0,0.0,19.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
50.0,264.0,9.0,3.0,3.0,59.0,3.0,5.0,3.0,19331.0,19519.0,4.0,16.0,3.0,3.0,1.0,27.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
35.0,1402.0,28.0,4.0,2.0,98.0,2.0,1.0,3.0,2430.0,26204.0,0.0,23.0,4.0,1.0,2.0,6.0,5.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.0,1097.0,11.0,3.0,4.0,98.0,2.0,1.0,1.0,2600.0,18275.0,1.0,15.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
31.0,1125.0,1.0,3.0,4.0,48.0,1.0,2.0,1.0,5003.0,5771.0,1.0,21.0,4.0,2.0,0.0,10.0,6.0,3.0,10.0,8.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
31.0,976.0,3.0,2.0,3.0,48.0,3.0,1.0,1.0,3065.0,3995.0,1.0,13.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
30.0,1427.0,2.0,1.0,2.0,35.0,2.0,1.0,4.0,2720.0,11162.0,0.0,13.0,3.0,4.0,0.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
24.0,381.0,9.0,3.0,2.0,89.0,3.0,1.0,1.0,3172.0,16998.0,2.0,11.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
40.0,580.0,5.0,4.0,4.0,48.0,2.0,3.0,1.0,10475.0,23772.0,5.0,21.0,4.0,3.0,1.0,20.0,2.0,3.0,18.0,13.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
33.0,775.0,4.0,3.0,4.0,90.0,3.0,2.0,2.0,3055.0,6194.0,5.0,15.0,3.0,4.0,2.0,11.0,2.0,2.0,9.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
42.0,532.0,29.0,2.0,1.0,92.0,3.0,2.0,3.0,4556.0,12932.0,2.0,11.0,3.0,2.0,1.0,19.0,3.0,3.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
31.0,670.0,26.0,1.0,1.0,31.0,3.0,1.0,3.0,2911.0,15170.0,1.0,17.0,3.0,4.0,1.0,5.0,1.0,2.0,5.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
40.0,902.0,26.0,2.0,3.0,92.0,2.0,2.0,4.0,4422.0,21203.0,3.0,13.0,3.0,4.0,1.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,1300.0,17.0,2.0,3.0,79.0,3.0,2.0,1.0,4558.0,13535.0,1.0,12.0,3.0,4.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
25.0,1219.0,4.0,1.0,4.0,32.0,3.0,1.0,4.0,3691.0,4605.0,1.0,15.0,3.0,2.0,1.0,7.0,3.0,4.0,7.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
32.0,548.0,1.0,3.0,2.0,66.0,3.0,2.0,2.0,6220.0,7346.0,1.0,17.0,3.0,2.0,2.0,10.0,3.0,3.0,10.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
